Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
T050-B1BALRNA-PBmiRNA1_S27_qualimap	23558.920516	26265.9390593	27160.7075606	27957.7911247	34113.7464027	36276.3883371	37417.0254593	38605.660954	39328.4026451	40245.5686808	41096.9795717	41529.4064114	41764.1519518	42209.4864685	42131.4705444	42449.4918459	42926.7320761	43327.9401632	43322.3783351	43351.2538993	43748.9808999	43343.4570666	43993.7054997	43968.1701195	44170.0581158	39444.3030202	39113.3418099	39208.016136	38352.1621083	37656.1870397	37189.2237341	36633.4174943	36972.2817604	37071.9145154	37180.3497091	37265.2389342	36906.6345546	37172.7903614	37446.2475248	37843.4797295	37890.9064537	38050.2286804	38276.0626346	38405.6960345	38529.4372064	38438.4599357	37961.1492849	37776.7887068	37540.4573972	37812.9092014	38387.7845065	38282.7728627	37680.1911899	37428.4646222	37367.8901906	37685.1833982	37650.7864469	37360.7744178	37299.4511253	37354.2200652	36988.57303	36479.4145597	36262.9229113	36104.2540224	36338.0201265	36342.6077862	35689.9632962	35936.8011478	35581.1413763	35188.4395088	35089.534795	34707.7976225	34659.5193418	34521.234755	34496.4849674	34604.6501881	35081.3177925	35119.2823523	34853.1461847	35507.451663	35538.863571	35361.1594805	35265.9027996	34990.4223418	34459.8572443	33286.1508875	33028.5743903	32195.2294688	31199.1762412	29761.6967859	27639.1549415	25283.3200758	23153.9217113	21205.5917112	19055.245628	16415.9866835	13635.5725759	10093.7420343	6355.00251183	2085.24690106
T050-B1BALRNA-PLmiRNA2_S28_qualimap	14953.2716524	15930.5904692	16428.1688186	16981.0448657	19195.6345928	20358.7352907	21118.2109539	21854.0914164	22254.3576214	22855.2515676	23465.0862422	23740.8820846	23884.8562691	24147.1628439	24108.5757931	24191.3845486	24434.4229035	24787.4204038	24840.3023474	24798.1794593	25079.9611402	24913.7845851	24988.1271797	24927.5124679	25214.9582552	24047.0454126	23990.3512565	23965.9246616	23575.415171	23264.2147521	23309.8904129	23001.2092208	23249.5885656	23410.5282426	23595.817312	23694.037791	23609.3329999	23844.0824886	24011.392026	24322.2859801	24447.3083932	24563.1105529	24796.5861247	25043.8164143	25092.985459	24917.390804	24585.4032892	24383.7499106	24164.119309	24466.3303722	24680.1029019	24668.7086013	24307.6430878	24225.0774532	24191.0827092	24344.2589613	24305.555078	24045.6442241	24012.8196998	24009.9323284	23960.3937046	23808.4248506	23706.7840866	23688.5947826	23864.3453478	23956.6313422	23649.8010707	23938.3441339	23693.3129961	23364.2651864	23398.0170419	23022.9329278	22975.7633312	22939.9910903	22980.9991692	23133.664848	23459.5399195	23531.6444768	23376.1129689	23720.9551294	23682.2142757	23571.7922131	23588.4334181	23629.1772129	23331.6022997	22510.4044801	22438.726889	21965.3831033	21220.7665196	20346.334078	19072.1052559	17445.9713199	15887.5757917	14572.339751	13051.9148756	11272.8936804	9329.46587904	6924.73406571	4377.42381487	1390.75265509
T051-B1BALRNA-PBmiRNA_S12_qualimap	32981.3299062	37719.4018159	40148.1634108	41967.2834405	47315.3874547	50767.9411158	53544.1073382	56254.5901137	57148.3682208	58019.4092101	58972.8910114	59345.3910178	58873.4977785	58774.035264	58275.6864468	58279.7357769	58523.8050691	58751.031601	59040.6359053	59214.9973767	59668.0728025	59075.1772332	58617.1419225	58151.4739292	58408.3929364	55534.9516111	54664.7771731	54329.4061897	50366.864788	48934.4865286	48820.4181067	47811.9680855	47873.7418396	48445.9137343	47849.6768434	48123.8737006	47939.9016053	48380.0443872	48441.7380749	48728.7231907	49313.3343952	49343.7192186	49667.1234287	49890.3661409	49887.9510861	49454.3566733	48475.2469306	47050.3158103	46365.8467734	46717.7584762	46780.2626585	46875.5688225	46445.503181	45612.215782	45357.8621408	45166.9711105	45010.210356	44784.1623668	44722.5710972	44840.9252427	44931.2504731	44527.4489271	44191.5467405	44062.8252156	44318.3559879	44226.8609314	43867.3935945	44048.1591451	43512.29889	42889.001668	42844.6872625	42189.544859	43079.3120752	43140.7771988	42862.6380442	42588.0552282	42467.2962002	42208.1016507	41621.1257954	41495.7595529	41355.7947556	41142.5551746	40935.3434292	40873.9930605	40159.1233608	39199.8790329	38690.1520432	37670.9889214	36072.1958209	34468.9739067	32365.4804591	29864.8553457	27526.7805913	25071.7606011	22577.691694	19582.3207907	16006.2258486	12401.5297946	8482.99918692	3159.47723156
T051-B2BCGBAL-PBmiRNA_S16_qualimap	21734.3045882	24101.8446257	25366.4316769	26417.0505125	29190.8260364	30820.6026063	32026.0569959	33277.264893	33797.0811918	34448.1092784	35033.2428278	35169.5310163	35196.032411	35428.4089731	35229.929667	35290.7263325	35559.8651778	35816.4328369	35897.6106178	36001.4972364	36234.0490956	35928.3558158	35771.1561496	35680.2461916	35883.967688	34480.4102566	34287.4929673	34191.0200921	32654.7586036	32007.9731428	31991.4515108	31489.7281959	31624.3313138	31883.44307	31695.1200306	31689.1219316	31642.2162886	31806.6749391	31826.9162465	31904.95857	31993.4399394	32024.6073603	32276.4905888	32514.3313306	32638.9686943	32584.1620054	32204.8179852	31873.6167433	31738.5726371	32055.603011	32224.5582916	32278.4563901	32058.5715046	31776.989975	31617.5453222	31566.0254986	31499.3860166	31327.1338164	31187.0431566	31127.3467075	31143.1965588	30891.0166103	30668.6513193	30626.6558839	30844.1425909	30789.2124556	30595.7826343	30824.4084106	30600.1373903	30333.6813593	30230.4843172	29885.6099489	30196.9472318	30245.2289196	30244.6978538	30243.9172722	30264.9843957	30196.9026189	29919.2935397	30023.002985	29966.3840934	29873.7544682	29815.304995	29816.5673623	29437.7339717	28725.7891725	28434.1124547	27847.1807671	26880.9949017	25800.3289815	24220.3046081	22339.3672166	20502.6899541	18670.0109885	16636.5573206	14353.4316927	11671.354357	8721.62563636	5690.04038645	1989.96669979
T051-B2PPDBAL-PBmiRNA1_S14_qualimap	24346.5101929	27158.4009736	28801.1727836	30052.2912781	33548.8061332	35511.4790156	37006.0603828	38560.4741935	39001.5157553	39613.7823308	40370.4122056	40592.6481479	40459.068129	40657.0048013	40577.1329254	40567.5872695	40750.1877911	40859.9062837	41034.1629018	41164.208648	41429.1511961	41374.1773778	41273.8399152	41180.8739783	41377.1778594	39431.9375382	39046.0298504	38846.2574797	37055.7003264	36267.0425449	36191.333066	35675.4505275	35674.2772223	35971.5588574	35680.8419233	35638.4731475	35659.0490731	35915.017246	35907.094755	36207.475143	36626.655415	36617.5328585	36832.1601708	37041.3687802	37068.7522305	36803.0702466	36249.7617257	35638.1595418	35334.8137346	35724.4384655	35927.4396574	36065.8446682	35979.0194778	35369.7212243	35238.5004873	35087.7374303	34897.5153729	34649.4558305	34599.7380991	34647.7983314	34678.9401466	34467.9030894	34349.2299604	34291.0571706	34343.4951013	34171.7516973	33930.9907392	34212.7344714	33994.1767277	33621.5292213	33659.9015608	33317.0929593	33700.8012759	33768.5706638	33568.7895273	33387.3570268	33227.8029026	33106.9238323	32711.7726404	32523.2015097	32295.3929461	31999.42839	31747.3216429	31667.9271026	31172.8165477	30432.1730309	29935.0496751	29227.4191704	28264.4642997	27160.7344581	25557.2369617	23544.610933	21663.4905874	19683.5771482	17639.1010635	15158.7797179	12302.2799183	9335.80189648	6196.32346611	2238.79831314
T051-B2PPDBAL-PLmiRNA2_S15_qualimap	16545.2257503	18249.5379682	19278.5533853	20086.5334694	22873.2020132	24211.1831297	25123.7510106	25998.3594273	26199.3472262	26577.566314	27026.2519614	27217.1566864	27182.9731108	27263.3192354	27263.254377	27212.9604145	27271.4505814	27359.9684623	27391.8943877	27406.8820096	27506.9480687	27406.3046205	27313.0937716	27281.9760432	27445.3334317	25624.3374007	25307.9077259	25190.1429175	24493.5462698	24049.8948674	24004.3999943	23734.8496294	23776.8455852	24041.4898255	24033.8628751	24044.8312346	24154.1101312	24359.6106468	24314.2445411	24491.4193969	24900.0274887	25010.6647638	25209.5302094	25350.9450226	25232.4483856	24998.0131804	24667.1790156	24310.9725177	24098.4177428	24383.979122	24556.0520661	24637.5312599	24595.708053	24210.8662423	24134.6286205	24121.4422481	24043.8751427	23814.2333649	23792.5665794	23782.9521335	23766.3851285	23593.6096697	23515.0184475	23522.3738392	23534.6187319	23384.6564193	23090.1256186	23399.0428525	23307.9211309	23026.9630781	23094.1864057	22861.6760439	22904.9150753	22920.7604603	22793.5412128	22742.8234887	22582.3880623	22531.8413953	22325.9654913	22314.8949719	22144.9374819	21882.0175006	21706.2892228	21604.873597	21179.6286132	20472.6475017	20085.0179739	19606.1152718	18885.1218278	18088.2474299	17012.8712224	15605.9720949	14340.330519	13047.992899	11709.8977973	10001.9017316	8105.86785688	6110.57224618	3928.7065994	1295.52214779
T051-B2SalBAL-PBmiRNA_S13_qualimap	25046.6231231	27751.0599543	29071.4755599	30123.3429238	32543.7034672	34239.6284123	35518.0187768	36821.1311177	37351.0396125	38103.5627726	38796.1649498	39067.1894175	39071.3399783	39372.1718025	39113.9096491	39243.1764577	39519.245827	39892.141379	40022.3528611	40149.1599333	40481.8868895	40116.6410703	40074.9001007	40047.9703807	40304.7959365	39572.9323678	39540.0188117	39500.1178428	37940.6482064	37355.6267157	37348.0872326	36869.354521	37197.0575602	37385.0961357	37232.0974652	37266.8623537	37102.9013995	37311.4852797	37417.5516936	37559.5629759	37570.1106357	37678.8801375	37994.9905312	38215.0761393	38423.2076005	38361.9956483	38005.4921477	37747.8499975	37669.3817476	37999.2365216	38223.078799	38222.9577675	37777.771165	37542.2469081	37375.7375584	37364.5317229	37309.7894117	37155.3477695	36927.7354468	36806.8176877	36694.3142856	36385.5037387	36155.9835301	36080.1502284	36313.0394106	36259.814562	35932.733853	36135.1355938	35919.9019845	35648.0783421	35503.2321548	35153.0943423	35483.0004792	35512.2141756	35583.5061074	35615.5410204	35750.273148	35748.8696524	35580.1803362	35785.9895323	35798.8634016	35679.5954253	35602.5311048	35532.797502	35018.0296089	34037.3669157	33641.6201717	32955.0333616	31789.3254021	30505.4989875	28689.8565427	26475.1273117	24315.3729229	22170.5096994	19783.1419236	17054.5680285	13992.650852	10460.3627222	6702.4099306	2298.17604263
T052-BALRNA-PBmiRNA1_S4_qualimap	23592.4083801	27123.1013955	28571.6579806	29593.4673734	34235.4784586	36247.2124157	37722.027042	39611.2060419	40577.1874645	41303.0968132	42037.6850555	42331.1724347	42400.1966124	42620.231282	42509.9818002	42733.6011404	43186.1306623	43448.2996486	43436.1696797	43538.1453109	43707.7202622	43303.6667293	43427.5740685	43246.2337723	43502.2846561	40192.1181337	39717.1001019	39592.0243078	37002.8378751	36113.1046768	36013.2338647	35468.4833822	35430.6662728	35635.6729934	35366.0804126	35376.0286364	35270.7956549	35573.8594061	35785.9037598	36159.5278486	36429.5354705	36345.2581816	36233.1958326	36228.1890053	36241.4452685	35987.3637855	35462.7501472	35016.0473537	34717.9201468	35002.5032412	35240.3479848	35239.6108227	34794.0660755	34260.5331102	34117.630224	34202.297391	34250.596746	33942.4048282	33860.3194943	33933.9664925	33855.769431	33520.3091911	33299.3380648	33157.3346968	33300.5227809	33189.6117629	32772.6678631	33056.2307183	32742.743678	32173.1913624	32058.0952402	31774.1080079	32388.6195266	32555.7190485	32567.3832704	32519.9032956	32464.4464278	32292.6141645	31951.9917446	32046.3104368	31982.2638592	31853.6133406	31596.5471217	31448.6305161	30856.3648369	29884.0739485	29470.5566105	28866.6392881	27943.1769901	26804.5516212	25136.1007977	23201.0393255	21322.0293645	19399.0823352	17355.0570251	14989.1470958	12381.0319501	9375.89247526	6263.99588723	2431.07018062
T052-BALRNA-PLmiRNA2_S5_qualimap	11050.2951348	12524.8115754	13353.7003762	14019.690488	15607.614465	16793.8057039	17696.000286	18678.6271023	19165.7986226	19509.3084988	19970.0266354	20164.2541163	20121.1584449	20204.4750317	20152.0313227	20194.0172272	20357.2634921	20412.8828372	20410.851688	20517.1893888	20658.9147643	20555.3999491	20444.3416859	20223.4564563	20364.3867999	19691.6519676	19553.8737707	19454.40945	18543.6650981	18261.7060244	18330.1288293	18007.2596691	17943.4656191	18167.4708901	17999.9099048	18143.5469107	18205.293299	18326.6717742	18412.0842077	18618.245198	18805.1694072	18774.3956089	18809.7269451	18875.8087078	18875.2947206	18715.7807267	18327.209582	17758.8044168	17408.1906631	17514.2624426	17544.5019719	17521.7561077	17375.2557091	17082.4301899	16997.415945	16948.757343	16881.9343108	16760.6228098	16736.6536223	16768.8223556	16806.645767	16687.2659992	16581.1691862	16564.9112651	16633.0223274	16598.4277147	16467.385098	16575.1029864	16345.6397967	16097.4648369	16116.8172892	15916.4998479	16102.9147494	16161.2822308	16089.7284644	15996.1591453	15918.6531452	15836.9682334	15615.6297791	15577.6999431	15510.8654345	15390.0928219	15202.4189247	15106.7269805	14853.1644549	14487.8994059	14284.5747709	13944.9253598	13426.4084077	12838.4518232	12044.9968057	11124.6824197	10200.723239	9272.44817157	8282.78217786	7158.99621698	5825.5067715	4369.44281483	2859.46560538	1029.06378522
T053-B1BALRNA-PBmiRNA_S29_qualimap	15980.6915427	17883.7107362	18796.1026916	19573.9679045	21683.2777447	23031.9958174	24061.3122092	25239.6070548	25759.8023615	26267.8993213	26768.2914408	26967.1690033	26955.3358321	27106.7246491	26964.7097011	27064.9010083	27299.0195455	27522.6961844	27542.594024	27651.315114	27828.3432698	27618.5541628	27581.8892098	27494.4841439	27636.4634002	26606.5712611	26494.3261485	26399.8130691	25196.5681105	24758.4019732	24765.1999872	24370.7895161	24450.4912318	24637.3556325	24497.0838142	24539.5379145	24512.3297588	24671.3433909	24750.3209524	24893.0924846	25016.8298314	25003.6941571	25148.4418799	25262.8024498	25330.9225085	25250.2796588	24945.0439869	24598.8948334	24355.1432945	24548.3740591	24780.2373124	24831.5275502	24548.6170441	24240.0416251	24094.5117536	24086.4909575	24032.7768902	23890.0458922	23742.7851237	23643.1474117	23594.8901026	23375.7293524	23221.996077	23153.8469787	23279.8461283	23243.8542247	23032.9412036	23139.2581167	22950.012317	22739.0482244	22656.3560197	22435.5859276	22767.6532916	22828.5405699	22830.6889459	22838.3419871	22837.3537397	22778.8594571	22541.2672548	22530.5314265	22475.8468203	22343.631511	22229.9755478	22194.0063544	21848.2588323	21267.5305056	21074.10477	20704.2963354	20018.8210266	19206.4889894	18034.7139904	16637.0835598	15236.1438717	13916.7893557	12457.2561078	10796.1809604	8841.43804708	6649.24677504	4367.78754265	1580.13951931
T054-B1BALRNA-PBmiRNA_S17_qualimap	21865.4216871	24347.9097356	25427.312986	26442.7975043	29575.0799671	31411.8502087	32665.2101484	34108.8026719	34841.8832114	35655.6029449	36348.2533411	36566.9695437	36572.8610388	36919.3109201	36725.3289132	36903.1998398	37278.7096296	37599.7679504	37552.9474518	37633.8679832	37819.6650707	37407.2569758	37542.2056105	37471.6701435	37673.3979216	36070.7981998	36029.6058142	36028.3322297	34766.0056233	34297.0436303	34263.5081558	33805.816124	34079.4218414	34294.9977869	34278.7252699	34413.5055073	34219.5307553	34424.4060357	34545.457748	34804.4710838	34837.5020512	34924.5588	35143.2160636	35260.9338195	35302.963777	35257.2536554	34829.2175856	34447.0900169	34173.8028876	34445.5871832	34732.4810449	34707.6900327	34215.7606585	33953.4334263	33911.76413	34040.0421588	34027.8156595	33823.1162737	33613.2046129	33497.9917805	33306.6676595	32984.6696223	32756.988613	32679.1761731	32960.956571	33000.4516224	32658.1229607	32895.8194256	32622.9395039	32284.1810228	32090.950835	31711.9324816	32003.3145596	32032.968225	32169.2658347	32310.601134	32612.7106549	32615.0000071	32327.0018066	32460.3444334	32413.2158003	32285.7870477	32252.9547047	32183.9022213	31731.4342783	30741.1383352	30420.8604106	29791.2862974	28883.3802729	27703.7230419	25900.5288894	23836.4944484	21872.7756469	20031.8739376	17963.210732	15608.3081719	12842.6312167	9519.14293361	6067.43618822	2081.2302306
T054-B2BCGBAL-PBmiRNA_S21_qualimap	25077.8223961	28499.415667	29821.8711403	30829.2159371	33999.2258112	35806.3126105	37077.5622818	38554.1257478	39333.9513622	40126.795618	40797.6234315	41050.942655	41058.8243953	41335.5753306	41177.1893337	41405.9490888	41848.6050474	42151.5192731	42202.6610184	42335.0746153	42645.5277108	42262.0005219	42364.1648776	42268.8169942	42464.5452163	40715.486276	40583.248063	40539.0005443	38208.8233105	37505.2275951	37434.8324225	36937.6357471	37145.8860794	37334.838537	37188.3834448	37215.3951634	36971.1085539	37176.0265783	37311.995615	37590.9203434	37696.6995496	37760.0841951	37874.4759766	37894.2282635	38029.3323542	37971.6521433	37510.0710375	37130.0180943	36987.1866295	37247.5840875	37519.7677661	37492.1116767	37034.5404194	36677.3810556	36630.6962137	36676.7809118	36711.4866556	36586.7769557	36436.1186396	36391.785277	36255.505545	35898.5138661	35653.6946023	35505.0897858	35720.3580926	35723.3047058	35448.6888623	35732.9138533	35429.8398531	34986.2778137	34863.1046878	34514.847569	35123.8632763	35270.429246	35396.4814519	35416.0295369	35610.1102976	35568.9713477	35251.4007075	35357.5568895	35292.9270495	35178.8898918	35080.1675673	34894.7798125	34409.7393955	33561.7102752	33145.8632185	32553.8914114	31603.8399583	30358.7122891	28456.5427308	26251.8745982	24168.3680632	22096.0316036	19758.4745683	17096.1108063	14103.676608	10575.695979	6953.94034303	2580.01481405
T054-B2PPDBAL-PBmiRNA1_S19_qualimap	19169.793815	21225.8370662	22255.464805	23081.7920687	26233.8158868	27763.7802423	28830.9900864	30117.2849363	30738.6173154	31385.6658835	31998.6429949	32169.3496221	32283.9679999	32564.9508704	32522.3792654	32648.8016555	32971.0764623	33146.3430272	33156.3406669	33245.7576384	33376.0589262	33212.8414621	33248.1843699	33193.0113947	33400.6762896	31346.876464	31062.6896881	30911.011521	29725.8732529	29209.0556004	29250.5322157	28858.8016066	28863.7029874	29068.9065548	28945.8470153	29038.5507217	29057.2168032	29252.4856747	29301.5337773	29571.4129409	29836.5927487	29844.9082761	29964.2928885	30073.8543437	30111.0903948	29945.7862705	29515.9138744	29085.8461831	28867.4039886	29164.1731472	29411.1871138	29471.4188042	29287.3279332	28897.0280331	28777.1534929	28822.3635964	28855.2899921	28620.0138268	28613.0051777	28657.5972975	28681.260917	28480.4954207	28329.9435676	28248.3866946	28394.7490824	28317.29911	28127.1931578	28497.3540444	28301.4023886	27911.2731395	27869.5873325	27561.9212326	27715.1946628	27779.8417623	27800.8108518	27788.9283133	27739.2353341	27644.8304813	27349.1564212	27399.2842214	27211.5961086	27044.8481239	26894.5545896	26840.7604003	26469.6533221	25741.7701938	25364.3741369	24885.8102639	24125.2025193	23193.7356613	21792.9194971	20040.3888803	18340.923113	16674.1527601	14879.6050503	12739.9666701	10361.2629829	7702.75366194	4948.29003187	1736.73238946
